Date,Pred_Close_future10,Dummy,High,Low,Open,Close,Volume,Adj Close,Pred_Close_future10_offset
2021-06-07,29168.26822683355,,29241.19921875,28973.05078125,29214.0,29019.240234375,51000000.0,29019.240234375,28850.559964245767
2021-06-08,29307.042280390393,,29140.6796875,28897.640625,29046.029296875,28963.560546875,50400000.0,28963.560546875,28600.351090463577
2021-06-09,29274.44975304487,,28932.029296875,28801.830078125,28901.560546875,28860.80078125,50400000.0,28860.80078125,28365.609693855513
2021-06-10,29174.974058284424,,29007.529296875,28799.740234375,28799.740234375,28958.560546875,53300000.0,28958.560546875,28470.902387317037
2021-06-11,29634.198697024025,,29080.890625,28839.5390625,29030.0390625,28948.73046875,71100000.0,28948.73046875,28536.570525116986
2021-06-14,29599.295173168182,,29208.349609375,29026.26953125,29153.109375,29161.80078125,45000000.0,29161.80078125,28709.98554278165
2021-06-15,29626.05463592999,,29480.849609375,29235.7109375,29256.029296875,29441.30078125,53000000.0,29441.30078125,28727.815125808585
2021-06-16,29551.187227457995,,29434.099609375,29263.720703125,29306.140625,29291.009765625,52400000.0,29291.009765625,28601.659431225155
2021-06-17,29660.679130018456,,29197.6796875,28875.390625,29149.33984375,29018.330078125,56900000.0,29018.330078125,28412.951890290133
2021-06-18,29412.625296207843,,29136.740234375,28957.98046875,29136.740234375,28964.080078125,90200000.0,28964.080078125,28376.413934786688
2021-06-21,29374.294210936874,,28506.83984375,27795.859375,28506.83984375,28010.9296875,75800000.0,28010.9296875,28073.221773781814
2021-06-22,29744.39599268092,,28895.259765625,28494.4609375,28513.0703125,28884.130859375,67800000.0,28884.130859375,28566.929442275432
2021-06-23,29551.537066095043,,29007.830078125,28860.060546875,28886.919921875,28874.890625,51100000.0,28874.890625,28400.83873231057
2021-06-24,29521.18380496744,,28935.33984375,28758.369140625,28811.8203125,28875.23046875,44600000.0,28875.23046875,28529.00581876957
2021-06-25,29406.011216921732,,29174.169921875,28992.740234375,29137.30078125,29066.1796875,51600000.0,29066.1796875,28635.960029060952
2021-06-28,29630.332271660212,,29121.279296875,28984.9296875,29112.66015625,29048.01953125,47700000.0,29048.01953125,28742.55437291623
2021-06-29,29591.03758745175,,28951.6796875,28735.55078125,28927.439453125,28812.609375,59700000.0,28812.609375,28741.50014544837
2021-06-30,29973.81173766288,,28998.990234375,28779.759765625,28896.310546875,28791.529296875,54000000.0,28791.529296875,28696.048431216506
2021-07-01,29755.648041034117,,28833.169921875,28624.80078125,28832.41015625,28707.0390625,45900000.0,28707.0390625,28510.31530403765
2021-07-02,29772.58805855876,,28849.3203125,28688.630859375,28719.240234375,28783.279296875,47500000.0,28783.279296875,28457.69290766702
2021-07-05,28863.432706364896,,28731.0703125,28581.080078125,28709.5703125,28598.189453125,38500000.0,28598.189453125,28259.39467664028
2021-07-06,28831.611108302604,,28748.23046875,28587.609375,28677.94921875,28643.2109375,41700000.0,28643.2109375,28203.55688301241
2021-07-07,28777.32903282903,,28434.990234375,28161.75,28262.400390625,28366.94921875,60300000.0,28366.94921875,28052.514165144414
2021-07-08,29293.66259654425,,28366.759765625,28118.029296875,28332.630859375,28118.029296875,62200000.0,28118.029296875,27887.75000957132
2021-07-09,29076.180015558377,,28000.01953125,27419.400390625,27739.419921875,27940.419921875,82300000.0,27940.419921875,28272.150056664832
2021-07-12,29609.816857310943,,28595.119140625,28405.599609375,28412.69921875,28569.01953125,55500000.0,28569.01953125,28460.914336386835
2021-07-13,29255.618842639495,,28852.310546875,28699.0390625,28713.8203125,28718.240234375,49800000.0,28718.240234375,28472.192942051333
2021-07-14,29312.8217073977,,28696.80078125,28482.8203125,28517.310546875,28608.490234375,54800000.0,28608.490234375,28430.805098807672
2021-07-15,29220.100111875683,,28571.720703125,28240.2109375,28539.3203125,28279.08984375,53200000.0,28279.08984375,28296.946720469277
2021-07-16,29219.185150358826,,28201.30078125,27847.349609375,28039.259765625,28003.080078125,50400000.0,28003.080078125,28360.974763185484
2021-07-19,29199.79215197498,,27792.51953125,27493.630859375,27663.400390625,27652.740234375,49900000.0,27652.740234375,28516.904849016806
2021-07-20,29273.115310396766,,27564.51953125,27330.150390625,27351.80078125,27388.16015625,63000000.0,27388.16015625,28635.765636390075
2021-07-21,29007.945737706963,,27882.4296875,27438.0703125,27747.060546875,27548.0,51400000.0,27548.0,28848.31716632843
2021-07-26,29116.820989710046,,28036.470703125,27786.439453125,27990.470703125,27833.2890625,54500000.0,27833.2890625,29368.866539869457
2021-07-27,28613.72237680026,,28036.23046875,27862.689453125,27911.9296875,27970.220703125,51700000.0,27970.220703125,29831.829405396944
2021-07-28,28859.966111677233,,27809.859375,27466.990234375,27674.990234375,27581.66015625,57100000.0,27581.66015625,29846.085794325918
2021-07-29,29278.158607577905,,27798.05078125,27663.41015625,27722.609375,27782.419921875,67800000.0,27782.419921875,30029.42026512092
2021-07-30,29268.800038637593,,27699.349609375,27272.490234375,27677.890625,27283.58984375,70600000.0,27283.58984375,29830.2314333627
2021-08-02,29148.011345561128,,27834.599609375,27493.3203125,27493.3203125,27781.01953125,60100000.0,27781.01953125,30351.703581660055
2021-08-03,28850.559964245767,,27724.44921875,27492.400390625,27580.029296875,27641.830078125,57900000.0,27641.830078125,30386.130731877638
2021-08-04,28600.351090463577,,27636.33984375,27488.740234375,27612.900390625,27584.080078125,67500000.0,27584.080078125,30331.298731554765
2021-08-05,28365.609693855513,,27741.55078125,27526.669921875,27526.669921875,27728.119140625,55900000.0,27728.119140625,30423.802359866677
2021-08-06,28470.902387317037,,27888.869140625,27709.220703125,27709.220703125,27820.0390625,56400000.0,27820.0390625,30382.029869146645
2021-08-10,28536.570525116986,,28128.609375,27808.5390625,27887.029296875,27888.150390625,61400000.0,27888.150390625,30101.14811476739
2021-08-11,28709.98554278165,,28146.6796875,27974.990234375,28045.83984375,28070.509765625,67100000.0,28070.509765625,29957.278158876812
2021-08-12,28727.815125808585,,28279.80078125,28006.310546875,28177.19921875,28015.01953125,57900000.0,28015.01953125,29982.130494026933
2021-08-13,28601.659431225155,,28070.0,27949.330078125,28038.9609375,27977.150390625,55800000.0,27977.150390625,30129.05031874054
2021-08-16,28412.951890290133,,27833.2109375,27427.380859375,27806.109375,27523.189453125,57200000.0,27523.189453125,29929.190846286016
2021-08-17,28376.413934786688,,27750.390625,27424.470703125,27666.939453125,27424.470703125,49600000.0,27424.470703125,29601.995008166414
2021-08-18,28073.221773781814,,27671.5703125,27347.76953125,27418.080078125,27585.91015625,50100000.0,27585.91015625,29679.554632466752
2021-08-19,28566.929442275432,,27504.80078125,27255.580078125,27398.580078125,27281.169921875,65100000.0,27281.169921875,29176.231496055843
2021-08-20,28400.83873231057,,27316.7890625,26954.810546875,27238.44921875,27013.25,75800000.0,27013.25,28817.941148370504
2021-08-23,28529.00581876957,,27541.630859375,27193.099609375,27193.099609375,27494.240234375,56800000.0,27494.240234375,28637.446414831793
2021-08-24,28635.960029060952,,27817.890625,27653.23046875,27653.23046875,27732.099609375,57100000.0,27732.099609375,28326.468360027066
2021-08-25,28742.55437291623,,27897.720703125,27684.05078125,27768.130859375,27724.80078125,51500000.0,27724.80078125,28175.21681872243
2021-08-26,28741.50014544837,,27828.279296875,27684.5,27793.630859375,27742.2890625,48500000.0,27742.2890625,28333.82040276099
2021-08-27,28696.048431216506,,27670.66015625,27481.23046875,27581.240234375,27641.140625,49200000.0,27641.140625,28481.096245646477
2021-08-30,28510.31530403765,,27921.55078125,27656.630859375,27867.599609375,27789.2890625,58600000.0,27789.2890625,28597.134181831032
2021-08-31,28457.69290766702,,28158.94921875,27602.2109375,27690.76953125,28089.5390625,75900000.0,28089.5390625,28839.811589520425
2021-09-01,28259.39467664028,,28457.669921875,28179.0390625,28179.0390625,28451.01953125,64800000.0,28451.01953125,28960.69610214932
2021-09-02,28203.55688301241,,28626.19921875,28412.91015625,28522.4609375,28543.509765625,60100000.0,28543.509765625,29169.077039704425
2021-09-03,28052.514165144414,,29149.650390625,28607.869140625,28626.48046875,29128.109375,74900000.0,29128.109375,29718.959485428408
2021-09-06,27887.75000957132,,29705.0390625,29469.349609375,29501.220703125,29659.890625,68300000.0,29659.890625,29834.782195791602
2021-09-07,28272.150056664832,,30048.23046875,29838.4296875,29883.919921875,29916.140625,75200000.0,29916.140625,29969.599190231413
2021-09-08,28460.914336386835,,30241.869140625,29787.130859375,29819.55078125,30181.2109375,82500000.0,30181.2109375,30052.426596295554
2021-09-09,28472.192942051333,,30097.560546875,29909.919921875,29959.2109375,30008.189453125,78800000.0,30008.189453125,29693.392806556192
2021-09-10,28430.805098807672,,30381.83984375,30064.01953125,30089.44921875,30381.83984375,88800000.0,30381.83984375,29750.22551572905
2021-09-13,28296.946720469277,,30447.369140625,30229.009765625,30372.01953125,30447.369140625,64600000.0,30447.369140625,29840.46762335894
2021-09-14,28360.974763185484,,30795.779296875,30504.810546875,30584.76953125,30670.099609375,79100000.0,30670.099609375,29951.658530903864
2021-09-15,28516.904849016806,,30573.41015625,30347.30078125,30464.169921875,30511.7109375,68600000.0,30511.7109375,29849.07865391113
2021-09-16,28635.765636390075,,30622.390625,30202.509765625,30606.150390625,30323.33984375,69900000.0,30323.33984375,29642.51489227754
2021-09-17,28848.31716632843,,30541.990234375,30358.9296875,30387.5390625,30500.05078125,97900000.0,30500.05078125,30096.356164900353
2021-09-21,29368.866539869457,,30051.0,29832.51953125,30021.25,29839.7109375,76300000.0,29839.7109375,29977.771848309785
2021-09-22,29831.829405396944,,29868.099609375,29573.880859375,29744.73046875,29639.400390625,69000000.0,29639.400390625,30161.825858945493
2021-09-24,29846.085794325918,,30276.380859375,30110.30078125,30141.609375,30248.810546875,84600000.0,30248.810546875,30436.333809814416
2021-09-27,30029.42026512092,,30414.609375,30197.400390625,30277.8203125,30240.060546875,74600000.0,30240.060546875,30336.76188566326
2021-09-28,29830.2314333627,,30207.630859375,30001.990234375,30142.380859375,30183.9609375,89800000.0,30183.9609375,30287.225924366154
2021-09-29,30351.703581660055,,29679.259765625,29329.16015625,29611.919921875,29544.2890625,94700000.0,29544.2890625,29918.243063459173
2021-09-30,30386.130731877638,,29622.26953125,29311.33984375,29569.189453125,29452.66015625,99000000.0,29452.66015625,29775.815421197563
2021-10-01,30331.298731554765,,29393.669921875,28680.73046875,29235.109375,28771.0703125,82200000.0,28771.0703125,29577.939506446943
2021-10-04,30423.802359866677,,29046.060546875,28343.580078125,29044.470703125,28444.890625,76400000.0,28444.890625,29664.053086198866
2021-10-05,30382.029869146645,,28058.669921875,27460.2890625,28050.390625,27822.119140625,88200000.0,27822.119140625,29784.351771732327
2021-10-06,30101.14811476739,,28209.8203125,27293.619140625,28033.91015625,27528.869140625,100200000.0,27528.869140625,29586.607976626372
2021-10-07,29957.278158876812,,28015.109375,27607.970703125,27665.970703125,27678.2109375,79600000.0,27678.2109375,29658.214408624917
2021-10-08,29982.130494026933,,28321.349609375,28018.890625,28031.369140625,28048.939453125,82700000.0,28048.939453125,29763.28822183027
2021-10-11,30129.05031874054,,28581.359375,27893.3203125,27977.5703125,28498.19921875,72300000.0,28498.19921875,30160.82020354923
2021-10-12,29929.190846286016,,28468.880859375,28166.380859375,28458.880859375,28230.609375,66300000.0,28230.609375,29673.066072262824
2021-10-13,29601.995008166414,,28364.990234375,27993.4609375,28085.439453125,28140.279296875,63900000.0,28140.279296875,29705.19548228639
2021-10-14,29679.554632466752,,28576.6796875,28234.009765625,28264.41015625,28550.9296875,64800000.0,28550.9296875,29676.172739027068
2021-10-15,29176.231496055843,,29082.349609375,28726.220703125,28787.259765625,29068.630859375,66300000.0,29068.630859375,29415.02772839018
2021-10-18,28817.941148370504,,29144.330078125,28924.400390625,29093.8203125,29025.4609375,62600000.0,29025.4609375,29014.24154840829
2021-10-19,28637.446414831793,,29272.490234375,29075.369140625,29117.279296875,29215.51953125,57600000.0,29215.51953125,28840.480119113578
2021-10-20,28326.468360027066,,29489.109375,29222.3203125,29385.94921875,29255.55078125,66100000.0,29255.55078125,28607.077072615502
2021-10-21,28175.21681872243,,29220.8203125,28688.779296875,29152.740234375,28708.580078125,59100000.0,28708.580078125,28353.82483120938
2021-10-22,28333.82040276099,,28989.5,28546.5703125,28578.529296875,28804.849609375,60200000.0,28804.849609375,28660.33618137415
2021-10-25,28481.096245646477,,28668.69921875,28472.55078125,28527.130859375,28600.41015625,62700000.0,28600.41015625,28738.161541407462
2021-10-26,28597.134181831032,,29160.759765625,28893.94921875,28927.609375,29106.009765625,72800000.0,29106.009765625,29242.629468741594
2021-10-27,28839.811589520425,,29139.220703125,28870.25,29056.009765625,29098.240234375,70600000.0,29098.240234375,29376.099962412613
2021-10-28,28960.69610214932,,28895.109375,28693.060546875,28871.609375,28820.08984375,142800000.0,28820.08984375,29189.45704736607
2021-10-29,29169.077039704425,,29000.650390625,28475.060546875,28819.16015625,28892.689453125,104500000.0,28892.689453125,29338.151572433766
2021-11-01,29718.959485428408,,29666.830078125,29267.630859375,29330.6796875,29647.080078125,76700000.0,29647.080078125,29502.455011914135
2021-11-02,29834.782195791602,,29599.5703125,29457.1796875,29462.400390625,29520.900390625,71100000.0,29520.900390625,29269.575662815943
2021-11-04,29969.599190231413,,29880.810546875,29718.779296875,29859.740234375,29794.369140625,90400000.0,29794.369140625,29518.542577613378
2021-11-05,30052.426596295554,,29840.73046875,29504.0703125,29840.73046875,29611.5703125,73500000.0,29611.5703125,29413.94293859834
2021-11-08,29693.392806556192,,29735.44921875,29507.05078125,29735.44921875,29507.05078125,68300000.0,29507.05078125,29094.435770774726
2021-11-09,29750.22551572905,,29750.4609375,29240.310546875,29557.55078125,29285.4609375,65000000.0,29285.4609375,28996.949534559622
2021-11-10,29840.46762335894,,29296.880859375,29079.76953125,29209.060546875,29106.779296875,63900000.0,29106.779296875,29107.278947856277
2021-11-11,29951.658530903864,,29336.029296875,29040.080078125,29046.189453125,29277.859375,60600000.0,29277.859375,29401.30400469713
2021-11-12,29849.07865391113,,29661.220703125,29381.44921875,29381.44921875,29609.970703125,68400000.0,29609.970703125,29578.458560293657
2021-11-15,29642.51489227754,,29861.880859375,29718.2109375,29807.369140625,29776.80078125,60400000.0,29776.80078125,29524.183101081988
2021-11-16,30096.356164900353,,29960.9296875,29681.25,29749.7109375,29808.119140625,62000000.0,29808.119140625,29675.021037269733
2021-11-17,29977.771848309785,,29909.970703125,29623.7890625,29906.6796875,29688.330078125,63900000.0,29688.330078125,29580.802620816394
2021-11-18,30161.825858945493,,29715.94921875,29402.5703125,29597.9296875,29598.66015625,65400000.0,29598.66015625,29573.21837388794
2021-11-19,30436.333809814416,,29768.5390625,29589.189453125,29641.05078125,29745.869140625,65600000.0,29745.869140625,
2021-11-22,30336.76188566326,,29806.490234375,29542.2890625,29618.55078125,29774.109375,58800000.0,29774.109375,
2021-11-24,30287.225924366154,,29758.05078125,29212.9296875,29663.44921875,29302.66015625,69500000.0,29302.66015625,
2021-11-25,29918.243063459173,,29570.419921875,29444.44921875,29469.650390625,29499.279296875,50700000.0,29499.279296875,
2021-11-26,29775.815421197563,,29332.990234375,28605.609375,29324.470703125,28751.619140625,72900000.0,28751.619140625,
2021-11-29,29577.939506446943,,28776.33984375,28187.119140625,28337.9609375,28283.919921875,85900000.0,28283.919921875,
2021-11-30,29664.053086198866,,28718.69921875,27819.140625,28611.73046875,27821.759765625,140700000.0,27821.759765625,
2021-12-01,29784.351771732327,,28106.30078125,27594.009765625,27866.73046875,27935.619140625,80900000.0,27935.619140625,
2021-12-02,29586.607976626372,,27938.55078125,27644.9609375,27716.19921875,27753.369140625,77400000.0,27753.369140625,
2021-12-03,29658.214408624917,,28029.5703125,27588.609375,27841.05078125,28029.5703125,71900000.0,28029.5703125,
2021-12-06,29763.28822183027,,28081.0390625,27693.91015625,28069.9609375,27927.369140625,61700000.0,27927.369140625,
2021-12-07,30160.82020354923,,28618.4609375,27961.66015625,28138.8203125,28455.599609375,78300000.0,28455.599609375,
2021-12-08,29673.066072262824,,28897.439453125,28621.470703125,28792.890625,28860.619140625,72000000.0,28860.619140625,
2021-12-09,29705.19548228639,,28908.2890625,28725.470703125,28827.3203125,28725.470703125,54400000.0,28725.470703125,
2021-12-10,29676.172739027068,,28699.009765625,28392.869140625,28542.5,28437.76953125,63400000.0,28437.76953125,
2021-12-13,29415.02772839018,,28793.3203125,28593.44921875,28705.259765625,28640.490234375,53500000.0,28640.490234375,
2021-12-14,29014.24154840829,,28672.9609375,28309.669921875,28554.859375,28432.640625,55200000.0,28432.640625,
2021-12-15,28840.480119113578,,28525.830078125,28358.470703125,28358.470703125,28459.720703125,55900000.0,28459.720703125,
2021-12-16,28607.077072615502,,29070.080078125,28782.189453125,28868.369140625,29066.3203125,60300000.0,29066.3203125,
2021-12-17,28353.82483120938,,28904.939453125,28503.080078125,28854.599609375,28545.6796875,84400000.0,28545.6796875,
2021-12-20,28660.33618137415,,28441.509765625,27893.1796875,28325.4609375,27937.810546875,65200000.0,27937.810546875,
2021-12-21,28738.161541407462,,28533.740234375,28226.4296875,28309.599609375,28517.58984375,55800000.0,28517.58984375,
2021-12-22,29242.629468741594,,28673.76953125,28473.849609375,28614.060546875,28562.2109375,44700000.0,28562.2109375,
2021-12-23,29376.099962412613,,28798.369140625,28640.150390625,28703.009765625,28798.369140625,43600000.0,28798.369140625,
2021-12-24,29189.45704736607,,28870.130859375,28773.5,28836.05078125,28782.58984375,35900000.0,28782.58984375,
2021-12-27,29338.151572433766,,28805.279296875,28658.8203125,28786.330078125,28676.4609375,37500000.0,28676.4609375,
2021-12-28,29502.455011914135,,29121.009765625,28879.6796875,28953.3203125,29069.16015625,47000000.0,29069.16015625,
2021-12-29,29269.575662815943,,29106.279296875,28729.609375,28995.73046875,28906.880859375,44700000.0,28906.880859375,
2021-12-30,29518.542577613378,,28904.419921875,28579.490234375,28794.240234375,28791.7109375,40400000.0,28791.7109375,
2022-01-04,29413.94293859834,1.0,,,,,,,
2022-01-05,29094.435770774726,1.0,,,,,,,
2022-01-06,28996.949534559622,1.0,,,,,,,
2022-01-07,29107.278947856277,1.0,,,,,,,
2022-01-11,29401.30400469713,1.0,,,,,,,
2022-01-12,29578.458560293657,1.0,,,,,,,
2022-01-13,29524.183101081988,1.0,,,,,,,
2022-01-14,29675.021037269733,1.0,,,,,,,
2022-01-17,29580.802620816394,1.0,,,,,,,
2022-01-18,29573.21837388794,1.0,,,,,,,
2022-01-19,,1.0,,,,,,,
2022-01-20,,1.0,,,,,,,
2022-01-21,,1.0,,,,,,,
2022-01-24,,1.0,,,,,,,
2022-01-25,,1.0,,,,,,,
2022-01-26,,1.0,,,,,,,
2022-01-27,,1.0,,,,,,,
2022-01-28,,1.0,,,,,,,
2022-01-31,,1.0,,,,,,,
2022-02-01,,1.0,,,,,,,
2022-02-02,,1.0,,,,,,,
2022-02-03,,1.0,,,,,,,
2022-02-04,,1.0,,,,,,,
2022-02-07,,1.0,,,,,,,
2022-02-08,,1.0,,,,,,,
2022-02-09,,1.0,,,,,,,
2022-02-10,,1.0,,,,,,,
2022-02-14,,1.0,,,,,,,
2022-02-15,,1.0,,,,,,,
2022-02-16,,1.0,,,,,,,
2022-02-17,,1.0,,,,,,,
2022-02-18,,1.0,,,,,,,
2022-02-21,,1.0,,,,,,,
2022-02-22,,1.0,,,,,,,
2022-02-24,,1.0,,,,,,,
2022-02-25,,1.0,,,,,,,
2022-02-28,,1.0,,,,,,,
2022-03-01,,1.0,,,,,,,
2022-03-02,,1.0,,,,,,,
2022-03-03,,1.0,,,,,,,
2022-03-04,,1.0,,,,,,,
2022-03-07,,1.0,,,,,,,
2022-03-08,,1.0,,,,,,,
2022-03-09,,1.0,,,,,,,
2022-03-10,,1.0,,,,,,,
2022-03-11,,1.0,,,,,,,
2022-03-14,,1.0,,,,,,,
2022-03-15,,1.0,,,,,,,
2022-03-16,,1.0,,,,,,,
2022-03-17,,1.0,,,,,,,
2022-03-18,,1.0,,,,,,,
2022-03-22,,1.0,,,,,,,
2022-03-23,,1.0,,,,,,,
2022-03-24,,1.0,,,,,,,
2022-03-25,,1.0,,,,,,,
2022-03-28,,1.0,,,,,,,
2022-03-29,,1.0,,,,,,,
2022-03-30,,1.0,,,,,,,
2022-03-31,,1.0,,,,,,,
2022-04-01,,1.0,,,,,,,
2022-04-04,,1.0,,,,,,,
2022-04-05,,1.0,,,,,,,
2022-04-06,,1.0,,,,,,,
2022-04-07,,1.0,,,,,,,
2022-04-08,,1.0,,,,,,,
2022-04-11,,1.0,,,,,,,
2022-04-12,,1.0,,,,,,,
2022-04-13,,1.0,,,,,,,
2022-04-14,,1.0,,,,,,,
2022-04-15,,1.0,,,,,,,
2022-04-18,,1.0,,,,,,,
2022-04-19,,1.0,,,,,,,
2022-04-20,,1.0,,,,,,,
2022-04-21,,1.0,,,,,,,
2022-04-22,,1.0,,,,,,,
2022-04-25,,1.0,,,,,,,
2022-04-26,,1.0,,,,,,,
2022-04-27,,1.0,,,,,,,
2022-04-28,,1.0,,,,,,,
2022-05-02,,1.0,,,,,,,
2022-05-06,,1.0,,,,,,,
2022-05-09,,1.0,,,,,,,
2022-05-10,,1.0,,,,,,,
2022-05-11,,1.0,,,,,,,
2022-05-12,,1.0,,,,,,,
2022-05-13,,1.0,,,,,,,
2022-05-16,,1.0,,,,,,,
2022-05-17,,1.0,,,,,,,
2022-05-18,,1.0,,,,,,,
2022-05-19,,1.0,,,,,,,
2022-05-20,,1.0,,,,,,,
2022-05-23,,1.0,,,,,,,
2022-05-24,,1.0,,,,,,,
2022-05-25,,1.0,,,,,,,
2022-05-26,,1.0,,,,,,,
2022-05-27,,1.0,,,,,,,
2022-05-30,,1.0,,,,,,,
2022-05-31,,1.0,,,,,,,
2022-06-01,,1.0,,,,,,,
2022-06-02,,1.0,,,,,,,
2022-06-03,,1.0,,,,,,,
2022-06-06,,1.0,,,,,,,
2022-06-07,,1.0,,,,,,,
2022-06-08,,1.0,,,,,,,
2022-06-09,,1.0,,,,,,,
2022-06-10,,1.0,,,,,,,
2022-06-13,,1.0,,,,,,,
2022-06-14,,1.0,,,,,,,
2022-06-15,,1.0,,,,,,,
2022-06-16,,1.0,,,,,,,
2022-06-17,,1.0,,,,,,,
2022-06-20,,1.0,,,,,,,
2022-06-21,,1.0,,,,,,,
2022-06-22,,1.0,,,,,,,
2022-06-23,,1.0,,,,,,,
2022-06-24,,1.0,,,,,,,
2022-06-27,,1.0,,,,,,,
2022-06-28,,1.0,,,,,,,
2022-06-29,,1.0,,,,,,,
2022-06-30,,1.0,,,,,,,
2022-07-01,,1.0,,,,,,,
2022-07-04,,1.0,,,,,,,
2022-07-05,,1.0,,,,,,,
2022-07-06,,1.0,,,,,,,
2022-07-07,,1.0,,,,,,,
2022-07-08,,1.0,,,,,,,
2022-07-11,,1.0,,,,,,,
2022-07-12,,1.0,,,,,,,
2022-07-13,,1.0,,,,,,,
2022-07-14,,1.0,,,,,,,
2022-07-15,,1.0,,,,,,,
2022-07-19,,1.0,,,,,,,
2022-07-20,,1.0,,,,,,,
2022-07-21,,1.0,,,,,,,
2022-07-22,,1.0,,,,,,,
2022-07-25,,1.0,,,,,,,
2022-07-26,,1.0,,,,,,,
2022-07-27,,1.0,,,,,,,
2022-07-28,,1.0,,,,,,,
2022-07-29,,1.0,,,,,,,
2022-08-01,,1.0,,,,,,,
2022-08-02,,1.0,,,,,,,
2022-08-03,,1.0,,,,,,,
2022-08-04,,1.0,,,,,,,
2022-08-05,,1.0,,,,,,,
2022-08-08,,1.0,,,,,,,
2022-08-09,,1.0,,,,,,,
2022-08-10,,1.0,,,,,,,
2022-08-12,,1.0,,,,,,,
2022-08-15,,1.0,,,,,,,
2022-08-16,,1.0,,,,,,,
2022-08-17,,1.0,,,,,,,
2022-08-18,,1.0,,,,,,,
2022-08-19,,1.0,,,,,,,
2022-08-22,,1.0,,,,,,,
2022-08-23,,1.0,,,,,,,
2022-08-24,,1.0,,,,,,,
2022-08-25,,1.0,,,,,,,
2022-08-26,,1.0,,,,,,,
2022-08-29,,1.0,,,,,,,
2022-08-30,,1.0,,,,,,,
2022-08-31,,1.0,,,,,,,
2022-09-01,,1.0,,,,,,,
2022-09-02,,1.0,,,,,,,
2022-09-05,,1.0,,,,,,,
2022-09-06,,1.0,,,,,,,
2022-09-07,,1.0,,,,,,,
2022-09-08,,1.0,,,,,,,
2022-09-09,,1.0,,,,,,,
2022-09-12,,1.0,,,,,,,
2022-09-13,,1.0,,,,,,,
2022-09-14,,1.0,,,,,,,
2022-09-15,,1.0,,,,,,,
2022-09-16,,1.0,,,,,,,
2022-09-20,,1.0,,,,,,,
2022-09-21,,1.0,,,,,,,
2022-09-22,,1.0,,,,,,,
2022-09-26,,1.0,,,,,,,
2022-09-27,,1.0,,,,,,,
2022-09-28,,1.0,,,,,,,
2022-09-29,,1.0,,,,,,,
2022-09-30,,1.0,,,,,,,
2022-10-03,,1.0,,,,,,,
2022-10-04,,1.0,,,,,,,
2022-10-05,,1.0,,,,,,,
2022-10-06,,1.0,,,,,,,
2022-10-07,,1.0,,,,,,,
2022-10-11,,1.0,,,,,,,
2022-10-12,,1.0,,,,,,,
2022-10-13,,1.0,,,,,,,
2022-10-14,,1.0,,,,,,,
2022-10-17,,1.0,,,,,,,
2022-10-18,,1.0,,,,,,,
2022-10-19,,1.0,,,,,,,
2022-10-20,,1.0,,,,,,,
2022-10-21,,1.0,,,,,,,
2022-10-24,,1.0,,,,,,,
2022-10-25,,1.0,,,,,,,
2022-10-26,,1.0,,,,,,,
2022-10-27,,1.0,,,,,,,
2022-10-28,,1.0,,,,,,,
2022-10-31,,1.0,,,,,,,
2022-11-01,,1.0,,,,,,,
2022-11-02,,1.0,,,,,,,
2022-11-04,,1.0,,,,,,,
2022-11-07,,1.0,,,,,,,
2022-11-08,,1.0,,,,,,,
2022-11-09,,1.0,,,,,,,
2022-11-10,,1.0,,,,,,,
2022-11-11,,1.0,,,,,,,
2022-11-14,,1.0,,,,,,,
2022-11-15,,1.0,,,,,,,
2022-11-16,,1.0,,,,,,,
2022-11-17,,1.0,,,,,,,
2022-11-18,,1.0,,,,,,,
2022-11-21,,1.0,,,,,,,
2022-11-22,,1.0,,,,,,,
2022-11-24,,1.0,,,,,,,
2022-11-25,,1.0,,,,,,,
2022-11-28,,1.0,,,,,,,
2022-11-29,,1.0,,,,,,,
2022-11-30,,1.0,,,,,,,
2022-12-01,,1.0,,,,,,,
2022-12-02,,1.0,,,,,,,
2022-12-05,,1.0,,,,,,,
2022-12-06,,1.0,,,,,,,
2022-12-07,,1.0,,,,,,,
2022-12-08,,1.0,,,,,,,
2022-12-09,,1.0,,,,,,,
2022-12-12,,1.0,,,,,,,
2022-12-13,,1.0,,,,,,,
2022-12-14,,1.0,,,,,,,
2022-12-15,,1.0,,,,,,,
2022-12-16,,1.0,,,,,,,
2022-12-19,,1.0,,,,,,,
2022-12-20,,1.0,,,,,,,
2022-12-21,,1.0,,,,,,,
2022-12-22,,1.0,,,,,,,
2022-12-23,,1.0,,,,,,,
2022-12-26,,1.0,,,,,,,
2022-12-27,,1.0,,,,,,,
2022-12-28,,1.0,,,,,,,
2022-12-29,,1.0,,,,,,,
2022-12-30,,1.0,,,,,,,
